userId,neighborId,similarity
12433,5119,0.154
12438,6752,0.462
12438,14721,0.462
12438,5275,0.383
12438,11492,0.472
12438,11941,0.896
12438,11624,0.41
12438,13193,0.511
12438,12362,0.562
12438,108,0.497
12438,10701,0.654
12438,14766,0.509
12438,14319,0.885
12438,3474,0.511
12438,2866,0.383
12438,5268,0.374
12438,9047,0.43
12438,11578,0.685
12438,3227,0.647
12438,6474,0.905
12438,4685,0.372
12445,608,0.061
12445,4097,0.055
12445,6471,0.076
12445,6989,0.058
12445,6086,0.176
12445,14183,0.094
12445,12361,0.15
12445,8395,0.127
12445,6157,0.098
12445,1998,0.106
12445,13629,0.162
12445,14032,0.065
12445,3251,0.058
12445,3539,0.218
12445,10420,0.058
12445,4565,0.113
12445,15288,0.129
12445,12463,0.073
12445,9724,0.069
12445,1437,0.084
12447,4545,0.685
12447,6882,0.548
12447,7235,0.476
12447,13960,0.492
12447,1835,0.41
12447,14762,0.47
12447,2411,0.414
12447,4972,0.499
12447,366,0.678
12447,13329,0.42
12447,146,0.685
12447,6067,0.571
12447,15091,0.422
12447,7032,0.47
12447,7993,0.387
12447,13947,0.587
12447,5320,0.387
12447,1181,0.6
12447,8446,0.411
12447,12607,0.365
12448,12865,0.105
12448,12674,0.183
12448,12101,0.105
12448,5702,0.267
12448,11626,0.235
12448,3406,0.031
12448,10109,0.038
12448,8145,0.024
12448,15110,0.071
12448,10419,0.197
12448,1236,0.042
12448,12021,0.077
12448,9078,0.091
12448,14587,0.092
12448,15146,0.15
12448,15326,0.131
12448,14549,0.068
12450,1346,0.344
12450,5924,0.24
12450,12582,0.258
12450,1734,0.3
12450,10058,0.285
12450,3979,0.341
12450,6617,0.227
12450,12270,0.251
12450,4399,0.337
12450,8177,0.274
12450,7988,0.339
12450,2133,0.243
12450,12182,0.345
12450,2423,0.256
12450,921,0.291
12450,12795,0.337
12450,1276,0.227
12450,7901,0.376
12450,8894,0.228
12450,13349,0.247
12453,2288,0.346
12453,14530,0.351
12453,2827,0.477
12453,13456,0.303
12453,1995,0.48
12453,13132,0.287
12453,4226,0.363
12453,5807,0.311
12453,1328,0.363
12453,10418,0.473
12453,10915,0.267
12453,5716,0.406
12453,4917,0.48
12453,11638,0.294
12453,10712,0.274
12453,2329,0.346
12453,10618,0.36
12453,14000,0.286
12453,5994,0.268
12453,6750,0.316
12454,12576,0.446
12454,5756,0.291
12454,14782,0.137
12454,2251,0.242
12454,13156,0.269
12454,7463,0.164
12454,2088,0.156
12454,9033,0.507
12454,6058,0.168
12454,2315,0.383
12454,524,0.175
12454,1294,0.132
12454,10792,0.15
12454,12117,0.156
12454,5975,0.386
12454,12056,0.347
12454,2361,0.149
12454,395,0.457
12454,13641,0.27
12454,2463,0.161
12457,11776,0.208
12457,14935,0.224
12457,1539,0.288
12457,166,0.227
12457,8166,0.227
12457,4263,0.358
12457,9802,0.292
12457,15307,0.271
12457,910,0.303
12457,8943,0.215
12457,7632,0.225
12457,1251,0.259
12457,5827,0.227
12457,6819,0.31
12457,4950,0.305
12457,7982,0.244
12457,4823,0.219
12457,5273,0.283
12457,3102,0.268
12457,11039,0.257
12458,7264,0.298
12458,12097,0.477
12458,11135,0.293
12458,8004,0.296
12458,9270,0.505
12458,7256,0.251
12458,9097,0.392
12458,8650,0.348
12458,1355,0.4
12458,13142,0.236
12458,7311,0.37
12458,10672,0.282
12458,15096,0.382
12458,3636,0.272
12458,502,0.316
12458,12088,0.309
12458,153,0.234
12458,251,0.321
12458,12692,0.225
12458,1317,0.299
12466,10432,0.025
12466,9440,0.011
12466,6438,0.043
12466,6405,0.195
12466,5926,0.119
12466,520,0.029
12466,11891,0.182
12466,10254,0.148
12466,13137,0.233
12466,7893,0.063
12466,7795,0.261
12466,8980,0.282
12466,1502,0.247
12466,8344,0.189
12466,3386,0.296
12466,3118,0.099
12466,4574,0.123
12466,2527,0.167
12470,2896,0.384
12470,12962,0.382
12470,5732,0.509
12470,5,0.403
12470,1185,0.364
12470,7113,0.362
12470,10154,0.509
12470,12299,0.461
12470,6860,0.405
12470,5005,0.395
12470,13326,0.512
12470,9135,0.405
12470,10544,0.435
12470,11313,0.458
12470,193,0.362
12470,612,0.405
12470,10201,0.408
12470,12709,0.36
12470,895,0.512
12470,1023,0.423
12471,4016,0.302
12471,11265,0.627
12471,7811,0.466
12471,1156,0.372
12471,3397,0.561
12471,6684,0.627
12471,6231,0.266
12471,8524,0.269
12471,2319,0.316
12471,11888,0.651
12471,7113,0.269
12471,12515,0.351
12471,15167,0.28
12471,13109,0.307
12471,14551,0.568
12471,6281,0.296
12471,14905,0.292
12471,12955,0.352
12471,2236,0.489
12471,5093,0.501
12472,514,0.539
12472,779,0.35
12472,4580,0.348
12472,3845,0.333
12472,5990,0.318
12472,13481,0.221
12472,875,0.315
12472,6222,0.238
12472,1166,0.281
12472,879,0.358
12472,14992,0.207
12472,11345,0.74
12472,7476,0.355
12472,11166,0.261
12472,12342,0.29
12472,14201,0.266
12472,5400,0.242
12472,10169,0.389
12472,11708,0.279
12472,10142,0.476
12474,9568,0.359
12474,14176,0.253
12474,7587,0.497
12474,8708,0.502
12474,7894,0.361
12474,12744,0.502
12474,4041,0.374
12474,13258,0.397
12474,13320,0.289
12474,5059,0.378
12474,14932,0.333
12474,1398,0.361
12474,13641,0.325
12474,7384,0.337
12474,12115,0.196
12474,5659,0.216
12474,3996,0.361
12474,14749,0.365
12474,3070,0.502
12474,6053,0.32
12477,13550,0.66
12477,2117,0.909
12477,12422,0.909
12477,93,0.699
12477,3912,0.905
12477,6284,0.909
12477,3242,0.821
12477,8812,0.909
12477,5454,0.909
12477,12349,0.9
12477,6257,0.909
12477,14674,0.692
12477,5620,0.722
12477,341,0.909
12477,5500,0.66
12477,6458,0.662
12477,156,0.708
12477,925,0.724
12477,9041,0.69
12477,13701,0.692
12485,5600,0.305
12485,7205,0.454
12485,13638,0.532
12485,14271,0.301
12485,9288,0.336
12485,393,0.431
12485,12311,0.297
12485,5133,0.356
12485,9582,0.314
12485,6031,0.29
12485,5010,0.423
12485,4628,0.299
12485,11893,0.328
12485,2967,0.324
12485,11768,0.339
12485,12213,0.319
12485,4538,0.302
12485,10491,0.505
12485,15358,0.302
12485,9829,0.368
12487,15360,0.309
12487,14208,0.07
12487,15280,0.051
12487,11719,0.603
12487,569,0.148
12487,11050,0.175
12487,11243,0.283
12487,6345,0.052
12488,10272,0.419
12488,9088,0.358
12488,14276,0.234
12488,9878,0.378
12488,1633,0.304
12488,2088,0.291
12488,11977,0.195
12488,3559,0.215
12488,5328,0.171
12488,12334,0.286
12488,9462,0.319
12488,14288,0.302
12488,1970,0.274
12488,4276,0.346
12488,11126,0.423
12488,11476,0.255
12488,12634,0.441
12488,12591,0.179
12488,14454,0.315
12488,1214,0.334
12496,9952,0.224
12496,1984,0.224
12496,4835,0.224
12496,1756,0.22
12496,12133,0.224
12496,13473,0.223
12496,9736,0.226
12496,2380,0.222
12496,4555,0.222
12496,13644,0.224
12496,10126,0.222
12496,6992,0.224
12496,436,0.224
12496,13397,0.223
12496,10944,0.223
12496,3339,0.222
12496,6873,0.224
12496,12410,0.224
12496,2720,0.223
12496,1436,0.255
12502,2274,0.131
12502,11611,0.26
12502,2660,0.118
12502,2682,0.064
12502,7944,0.275
12502,13868,0.076
12502,9708,0.083
12502,402,0.07
12502,2798,0.298
12502,7423,0.127
12502,1522,0.134
12502,15093,0.073
12502,2932,0.166
12502,1678,0.286
12502,11414,0.563
12502,9370,0.142
12502,8091,0.185
12502,8157,0.509
12502,13182,0.144
12502,5589,0.448
12512,9696,0.405
12512,8031,0.329
12512,5243,0.343
12512,6532,0.363
12512,6758,0.299
12512,7014,0.497
12512,4712,0.381
12512,1676,0.343
12512,9326,0.362
12512,7088,0.427
12512,14417,0.506
12512,12595,0.331
12512,6740,0.506
12512,5078,0.363
12512,6744,0.363
12512,2804,0.333
12512,9115,0.358
12512,12604,0.403
12512,5384,0.352
12512,11519,0.363
12513,8352,0.34
12513,12161,0.528
12513,7251,0.192
12513,10213,0.229
12513,4454,0.479
12513,4359,0.239
12513,13257,0.218
12513,12362,0.428
12513,13645,0.181
12513,5199,0.269
12513,3921,0.239
12513,1810,0.528
12513,5587,0.312
12513,11126,0.311
12513,2697,0.209
12513,2557,0.177
12513,3776,0.258
12513,8413,0.185
12513,7422,0.198
12513,13153,0.216
12518,12420,0.504
12518,582,0.36
12518,7687,0.494
12518,5928,0.453
12518,8169,0.363
12518,4370,0.343
12518,1102,0.377
12518,208,0.418
12518,15128,0.352
12518,4338,0.503
12518,14579,0.423
12518,2197,0.363
12518,3478,0.418
12518,823,0.506
12518,1177,0.363
12518,2649,0.363
12518,15067,0.343
12518,8893,0.318
12518,3726,0.308
12518,12437,0.329
12527,5184,0.678
12527,4784,0.909
12527,4930,0.707
12527,867,0.909
12527,4486,0.909
12527,11847,0.767
12527,2951,0.66
12527,2256,0.874
12527,845,0.629
12527,3407,0.688
12527,15120,0.909
12527,12753,0.909
12527,4818,0.821
12527,13859,0.601
12527,9877,0.889
12527,368,0.821
12527,5591,0.9
12527,8633,0.621
12527,14087,0.638
12527,11349,0.654
12530,13281,0.319
12530,10627,0.343
12530,13548,0.259
12530,11532,0.447
12530,938,0.364
12530,75,0.36
12530,6700,0.305
12530,14478,0.27
12530,11311,0.285
12530,2897,0.349
12530,243,0.3
12530,2676,0.309
12530,4341,0.402
12530,11542,0.277
12530,8553,0.281
12530,15321,0.274
12530,14647,0.244
12530,11183,0.258
12530,42,0.3
12530,9155,0.278
12532,8673,0.209
12532,11627,0.37
12532,3019,0.353
12532,14636,0.234
12532,8653,0.372
12532,8139,0.62
12532,1901,0.323
12532,3408,0.294
12532,12881,0.272
12532,15187,0.378
12532,1844,0.242
12532,6773,0.197
12532,7446,0.245
12532,11927,0.296
12532,8954,0.283
12532,14559,0.29
12532,11164,0.319
12532,1178,0.222
12532,7326,0.317
12532,7167,0.293
12536,4673,0.069
12536,7179,0.4
12536,14309,0.441
12536,2854,0.029
12536,13937,0.298
12536,1003,0.065
12536,1065,0.066
12536,298,0.039
12536,9195,0.186
12536,7788,0.361
12536,13868,0.05
12536,9949,0.162
12536,10737,0.34
12536,4978,0.132
12536,3171,0.121
12536,11551,0.58
12536,1793,0.042
12536,8477,0.14
12536,13511,0.038
12536,7199,0.229
12540,4097,0.088
12540,7362,0.115
12540,7023,0.301
12540,12581,0.229
12540,2214,0.142
12540,15079,0.114
12540,14790,0.107
12540,7945,0.266
12540,11818,0.174
12540,428,0.231
12540,13730,0.086
12540,7471,0.603
12540,1680,0.225
12540,2696,0.07
12540,13814,0.08
12540,7769,0.346
12540,7291,0.159
12540,13212,0.092
12540,5757,0.281
12540,1471,0.244
12542,8480,0.711
12542,8193,0.648
12542,15307,0.611
12542,14550,0.893
12542,5936,0.571
12542,1703,0.783
12542,7847,0.648
12542,11531,0.893
12542,12978,0.806
12542,11918,0.552
12542,375,0.59
12542,753,0.679
12542,3570,0.873
12542,12243,0.893
12542,8180,0.678
12542,4502,0.679
12542,14935,0.63
12542,12278,0.884
12542,5085,0.795
12542,15039,0.884
12543,1728,0.472
12543,14019,0.614
12543,9127,0.325
12543,8969,0.355
12543,9450,0.369
12543,15147,0.622
12543,11373,0.579
12543,1614,0.464
12543,13071,0.326
12543,80,0.286
12543,13165,0.281
12543,13603,0.29
12543,9838,0.616
12543,13015,0.364
12543,12920,0.275
12543,7929,0.628
12543,7839,0.294
12543,1148,0.269
12543,7530,0.343
12543,10741,0.345
12546,6959,0.258
12546,5314,0.386
12546,6219,0.343
12546,1636,0.384
12546,1607,0.251
12546,14351,0.258
12546,7561,0.386
12546,8426,0.3
12546,15083,0.318
12546,14412,0.298
12546,12175,0.343
12546,1554,0.254
12546,3523,0.269
12546,3487,0.25
12546,15076,0.258
12546,8570,0.259
12546,2171,0.296
12546,316,0.295
12546,13054,0.27
12546,4031,0.25
12551,9280,0.212
12551,7307,0.162
12551,2213,0.184
12551,5425,0.109
12551,1544,0.085
12551,9961,0.648
12551,1515,0.44
12551,11916,0.073
12551,1006,0.614
12551,840,0.07
12551,3153,0.2
12551,9938,0.07
12551,7035,0.109
12551,2872,0.472
12551,10344,0.078
12551,11258,0.166
12551,9755,0.672
12551,9596,0.512
12551,10974,0.478
12551,4671,0.113
12553,5120,0.168
12553,8218,0.122
12553,6084,0.117
12553,13606,0.175
12553,15143,0.156
12553,2409,0.21
12553,7943,0.077
12553,12397,0.35
12553,10766,0.48
12553,14925,0.126
12553,6033,0.27
12553,10002,0.466
12553,227,0.083
12553,7380,0.094
12553,9390,0.081
12553,3064,0.259
12553,10394,0.252
12553,14587,0.111
12553,6268,0.123
12553,6941,0.276
12555,8926,0.107
12555,2529,0.212
12555,13826,0.095
12555,7747,0.221
12555,4518,0.087
12555,11491,0.221
12555,5676,0.083
12555,11715,0.094
12555,2479,0.52
12555,8560,0.149
12555,14226,0.216
12555,2339,0.414
12555,1877,0.524
12555,11862,0.104
12555,13175,0.195
12555,7481,0.384
12555,13370,0.077
12555,13467,0.185
12555,4284,0.187
12555,4702,0.157
12556,2336,0.275
12556,5314,0.309
12556,7039,0.275
12556,1636,0.308
12556,6437,0.275
12556,6567,0.362
12556,7368,0.275
12556,7561,0.309
12556,1322,0.309
12556,5486,0.296
12556,12175,0.275
12556,9299,0.343
12556,509,0.275
12556,5526,0.275
12556,14487,0.291
12556,10564,0.275
12556,1647,0.283
12556,2947,0.275
12556,1898,0.275
12556,9855,0.275
12560,12272,0.352
12560,7012,0.399
12560,11733,0.326
12560,13030,0.379
12560,8647,0.361
12560,649,0.352
12560,5418,0.471
12560,12844,0.409
12560,13037,0.635
12560,11182,0.4
12560,14640,0.391
12560,11169,0.326
12560,10866,0.366
12560,7822,0.342
12560,13973,0.395
12560,1495,0.692
12560,5852,0.529
12560,13341,0.516
12560,9630,0.641
12560,4959,0.575
12561,4042,0.052
12561,2145,0.027
12561,1331,0.34
12561,2870,0.039
12561,7287,0.042
12561,5946,0.431
12561,12395,0.092
12561,4573,0.166
12561,7965,0.099
12562,3264,0.332
12562,2753,0.268
12562,2754,0.303
12562,4003,0.374
12562,870,0.339
12562,14855,0.265
12562,6057,0.341
12562,4492,0.257
12562,10818,0.296
12562,6830,0.31
12562,6447,0.441
12562,8976,0.337
12562,5681,0.309
12562,10285,0.255
12562,14547,0.382
12562,10484,0.335
12562,14921,0.267
12562,13113,0.343
12562,3453,0.441
12562,11039,0.315
12567,10064,0.114
12567,12769,0.116
12567,8483,0.151
12567,651,0.341
12567,11685,0.164
12567,4198,0.149
12567,12999,0.146
12567,8662,0.138
12567,7595,0.26
12567,9772,0.321
12567,10070,0.134
12567,4239,0.159
12567,9840,0.17
12567,81,0.185
12567,5748,0.15
12567,4374,0.218
12567,9099,0.107
12567,8699,0.081
12567,2332,0.083
12567,69,0.099
12569,12192,0.307
12569,13792,0.103
12569,7170,0.187
12569,3107,0.329
12569,8145,0.13
12569,13352,0.108
12569,7305,0.154
12569,2090,0.45
12569,6615,0.323
12569,7916,0.163
12569,8916,0.108
12569,2928,0.251
12569,4401,0.291
12569,11875,0.109
12569,12631,0.34
12569,8598,0.177
12569,9655,0.225
12569,9016,0.137
12569,10248,0.108
12569,5692,0.187
12570,12311,0.491
12570,6788,0.623
12570,9445,0.628
12570,7729,0.732
12570,5545,0.833
12570,1066,0.62
12570,11959,0.585
12570,10670,0.62
12570,9487,0.675
12570,12272,0.447
12570,11217,0.675
12570,6609,0.515
12570,3253,0.702
12570,1785,0.818
12570,10596,0.499
12570,452,0.675
12570,858,0.533
12570,5819,0.487
12570,7114,0.442
12570,8958,0.482
12573,3872,0.429
12573,149,0.137
12573,13067,0.282
12573,11511,0.152
12573,584,0.192
12573,12872,0.218
12573,11721,0.286
12573,13899,0.273
12573,396,0.336
12573,4589,0.57
12573,14958,0.274
12573,15149,0.238
12573,12401,0.349
12573,13429,0.446
12573,7625,0.206
12573,2156,0.546
12573,3097,0.179
12573,8575,0.161
12573,893,0.349
12573,14892,0.216
12576,13577,0.236
12576,14255,0.213
12576,12454,0.446
12576,3814,0.493
12576,5223,0.279
12576,9033,0.3
12576,395,0.274
12576,5052,0.247
12576,79,0.343
12576,5975,0.225
12576,14783,0.204
12576,6477,0.212
12576,13961,0.304
12576,2315,0.224
12576,9369,0.292
12576,8826,0.262
12576,12159,0.3
12576,5660,0.265
12576,10778,0.233
12576,9733,0.29
12582,15265,0.37
12582,4194,0.372
12582,2083,0.372
12582,2564,0.372
12582,2247,0.368
12582,1360,0.296
12582,3401,0.314
12582,6602,0.296
12582,13356,0.298
12582,3405,0.37
12582,5166,0.334
12582,13679,0.366
12582,1136,0.335
12582,11090,0.372
12582,9774,0.325
12582,8720,0.307
12582,4687,0.298
12582,12699,0.327
12582,3676,0.372
12582,9074,0.332
12586,1570,0.5
12586,9275,0.24
12586,4388,0.257
12586,11217,0.351
12586,2184,0.283
12586,3657,0.318
12586,2727,0.5
12586,1548,0.37
12586,6221,0.271
12586,15150,0.382
12586,5329,0.354
12586,14354,0.399
12586,9160,0.273
12586,9534,0.285
12586,10198,0.276
12586,2041,0.274
12586,2201,0.333
12586,3175,0.265
12586,2813,0.272
12586,9950,0.349
12587,12288,0.316
12587,14209,0.257
12587,547,0.061
12587,10180,0.385
12587,13477,0.189
12587,11686,0.157
12587,8521,0.154
12587,14726,0.06
12587,10608,0.094
12587,17,0.104
12587,12275,0.115
12587,2611,0.081
12587,2326,0.148
12587,13431,0.125
12587,2185,0.095
12587,3289,0.101
12587,7222,0.269
12587,9501,0.208
12587,12766,0.209
12587,2932,0.063
12592,9793,0.297
12592,1348,0.132
12592,11958,0.115
12592,5862,0.048
12592,6087,0.095
12592,13233,0.08
12592,4684,0.065
12592,1853,0.08
12592,15280,0.084
12592,177,0.48
12592,8594,0.152
12592,7125,0.483
12592,8598,0.148
12592,151,0.287
12592,9849,0.069
12592,11866,0.471
12592,7355,0.289
12592,8381,0.687
12592,14046,0.312
12592,5759,0.05
12595,2896,0.454
12595,12962,0.451
12595,9115,0.429
12595,5732,0.6
12595,7014,0.593
12595,1185,0.43
12595,4712,0.456
12595,10154,0.6
12595,6860,0.478
12595,5005,0.467
12595,13326,0.604
12595,9135,0.478
12595,10544,0.514
12595,14417,0.604
12595,6740,0.604
12595,5078,0.435
12595,6744,0.435
12595,6532,0.435
12595,11519,0.435
12595,895,0.604
12600,2240,0.66
12600,6080,0.633
12600,9251,0.571
12600,9413,0.418
12600,2694,0.431
12600,15016,0.472
12600,6505,0.437
12600,6346,0.483
12600,1868,0.66
12600,13838,0.546
12600,5071,0.37
12600,6808,0.371
12600,5266,0.373
12600,15188,0.42
12600,1974,0.382
12600,9336,0.492
12600,5082,0.596
12600,5787,0.468
12600,2268,0.562
12600,5342,0.342
12602,1600,0.034
12602,2619,0.037
12602,3363,0.04
12602,4452,0.069
12602,11045,0.05
12602,14183,0.065
12602,14408,0.035
12602,10699,0.103
12602,3698,0.035
12602,11920,0.046
12602,5233,0.074
12602,2194,0.117
12602,11731,0.106
12602,11574,0.09
12602,7319,0.061
12602,7321,0.132
12602,11770,0.08
12602,6015,0.057
12602,12670,0.054
12602,2975,0.079
12604,12064,0.559
12604,8225,0.576
12604,8420,0.406
12604,15172,0.618
12604,5534,0.423
12604,12656,0.403
12604,8556,0.644
12604,12512,0.403
12604,11951,0.572
12604,10672,0.455
12604,4790,0.422
12604,2804,0.714
12604,8469,0.631
12604,3958,0.559
12604,1028,0.527
12604,10425,0.537
12604,7642,0.516
12604,1647,0.526
12604,6300,0.543
12604,9982,0.532
12612,14080,0.463
12612,3776,0.39
12612,3106,0.316
12612,12772,0.711
12612,4743,0.368
12612,13512,0.181
12612,2890,0.305
12612,10445,0.36
12612,8365,0.202
12612,5296,0.223
12612,7826,0.715
12612,10196,0.337
12612,10814,0.283
12612,4630,0.198
12612,10071,0.447
12612,10442,0.189
12612,14452,0.256
12612,5921,0.368
12612,9802,0.299
12612,8862,0.226
12622,7360,0.416
12622,4443,0.295
12622,6725,0.414
12622,9927,0.27
12622,13993,0.408
12622,5079,0.27
12622,1356,0.336
12622,8082,0.416
12622,6702,0.416
12622,12303,0.347
12622,14509,0.333
12622,8978,0.416
12622,14771,0.313
12622,9065,0.295
12622,13358,0.283
12622,13815,0.416
12622,8280,0.416
12622,15139,0.294
12622,13519,0.416
12622,7397,0.328
12628,12096,0.4
12628,9443,0.335
12628,6052,0.439
12628,3525,0.36
12628,391,0.467
12628,14280,0.464
12628,1959,0.35
12628,8205,0.47
12628,15342,0.337
12628,1149,0.304
12628,869,0.324
12628,1105,0.337
12628,15139,0.332
12628,532,0.337
12628,4213,0.467
12628,1828,0.337
12628,13689,0.361
12628,14263,0.335
12628,14973,0.47
12628,11679,0.336
12630,2603,0.142
12630,7283,0.173
12630,3236,0.348
12630,775,0.465
12630,3084,0.702
12630,4855,0.421
12630,15244,0.155
12630,1165,0.12
12630,4846,0.12
12630,9549,0.065
12630,401,0.117
12630,13458,0.103
12630,4147,0.169
12630,9204,0.2
12630,7861,0.088
12630,3894,0.099
12630,13239,0.234
12630,13306,0.224
12630,2811,0.102
12630,10814,0.316
12633,10945,0.307
12633,931,0.582
12633,11492,0.337
12633,5125,0.295
12633,10438,0.282
12633,14279,0.284
12633,10408,0.524
12633,1033,0.36
12633,1959,0.274
12633,923,0.33
12633,5455,0.3
12633,14192,0.409
12633,1800,0.281
12633,7154,0.289
12633,3075,0.377
12633,7179,0.26
12633,2937,0.264
12633,10139,0.524
12633,3571,0.255
12633,3371,0.257
12636,2246,0.58
12636,11425,0.69
12636,739,0.597
12636,10276,0.65
12636,9381,0.909
12636,13574,0.726
12636,3687,0.66
12636,4326,0.637
12636,14317,0.857
12636,3244,0.625
12636,11213,0.909
12636,6670,0.692
12636,8870,0.909
12636,884,0.909
12636,9806,0.909
12636,2678,0.656
12636,472,0.653
12636,9854,0.619
12636,3293,0.657
12636,4606,0.901
12637,10448,0.263
12637,10128,0.053
12637,948,0.249
12637,6101,0.198
12637,6056,0.375
12637,11961,0.089
12637,3019,0.442
12637,4668,0.064
12637,13005,0.048
12637,14014,0.046
12642,352,0.309
12642,11136,0.222
12642,14914,0.227
12642,14979,0.282
12642,11364,0.307
12642,14316,0.313
12642,9098,0.315
12642,12044,0.28
12642,6834,0.246
12642,8666,0.257
12642,6141,0.284
12642,6129,0.285
12642,4010,0.276
12642,9955,0.225
12642,4186,0.264
12642,12982,0.338
12642,132,0.275
12642,1722,0.302
12642,445,0.308
12642,8446,0.252
12643,12736,0.13
12643,15265,0.145
12643,10018,0.146
12643,2083,0.146
12643,9414,0.174
12643,8107,0.144
12643,12604,0.162
12643,9783,0.146
12643,11724,0.158
12643,4194,0.146
12643,7630,0.146
12643,3405,0.146
12643,10672,0.135
12643,13522,0.133
12643,14163,0.145
12643,11796,0.146
12643,10934,0.13
12643,137,0.161
12643,3676,0.146
12643,2247,0.142
12649,9824,0.146
12649,15233,0.181
12649,11843,0.093
12649,416,0.045
12649,5959,0.19
12649,1192,0.201
12649,10531,0.096
12649,12961,0.048
12649,11659,0.045
12649,4352,0.067
12649,11729,0.121
12649,10098,0.071
12649,13139,0.222
12649,11988,0.096
12649,1685,0.062
12649,12345,0.044
12649,15155,0.315
12649,11291,0.068
12649,12316,0.07
12649,7229,0.17
12651,12496,0.116
12651,3203,0.287
12651,12581,0.112
12651,9222,0.114
12651,5959,0.232
12651,1608,0.135
12651,14378,0.136
12651,11243,0.176
12651,11245,0.135
12651,11920,0.112
12651,5743,0.196
12651,944,0.16
12651,12209,0.144
12651,2708,0.353
12651,213,0.182
12651,7544,0.143
12651,6810,0.164
12651,11323,0.233
12651,9935,0.119
12651,11285,0.255
12652,11361,0.049
12652,6338,0.406
12652,995,0.013
12652,10469,0.159
12652,11750,0.147
12652,5793,0.038
12652,11718,0.007
12652,298,0.11
12652,14498,0.3
12652,11661,0.354
12652,1982,0.428
12652,4461,0.059
12652,15352,0.633
12652,3291,0.633
12652,4938,0.365
12652,5086,0.359
12652,3941,0.032
12662,5285,0.187
12662,3810,0.188
12662,2293,0.199
12662,13092,0.195
12662,6949,0.233
12662,8806,0.207
12662,4007,0.206
12662,6412,0.187
12662,9133,0.192
12662,12511,0.187
12662,7727,0.204
12662,3056,0.233
12662,6833,0.233
12662,2787,0.192
12662,4629,0.21
12662,13274,0.209
12662,8463,0.25
12662,13501,0.232
12662,3677,0.204
12662,7509,0.233
12668,12409,0.215
12668,12912,0.269
12668,8194,0.234
12668,8421,0.229
12668,11366,0.22
12668,4272,0.235
12668,10925,0.215
12668,6413,0.278
12668,13294,0.383
12668,6575,0.276
12668,4880,0.276
12668,14193,0.365
12668,1555,0.236
12668,7732,0.242
12668,7478,0.219
12668,14807,0.231
12668,1783,0.231
12668,1593,0.304
12668,10522,0.241
12668,956,0.234
12670,11868,0.016
12670,4016,0.022
12670,5988,0.025
12670,9686,0.05
12670,1193,0.017
12670,13005,0.011
12670,5136,0.037
12670,3218,0.023
12670,8566,0.072
12670,12602,0.054
12670,9819,0.063
12670,14492,0.021
12670,10810,0.017
12674,12448,0.183
12674,1680,0.154
12674,5218,0.169
12674,3075,0.145
12674,14402,0.154
12674,15311,0.135
12674,9543,0.182
12674,14377,0.179
12674,11626,0.151
12674,5483,0.208
12674,10317,0.177
12674,7661,0.142
12674,13680,0.182
12674,4084,0.166
12674,15326,0.153
12674,7830,0.159
12674,12344,0.211
12674,1787,0.179
12674,10826,0.142
12674,158,0.253
12682,7552,0.205
12682,8674,0.259
12682,13539,0.193
12682,772,0.205
12682,3365,0.235
12682,2308,0.186
12682,4586,0.2
12682,3693,0.205
12682,3917,0.205
12682,6833,0.293
12682,8434,0.235
12682,115,0.205
12682,980,0.174
12682,2581,0.204
12682,11606,0.205
12682,5654,0.172
12682,13657,0.191
12682,8230,0.177
12682,4292,0.177
12682,3007,0.176
12685,1952,0.719
12685,14624,0.591
12685,9029,0.696
12685,9383,0.724
12685,7145,0.724
12685,2058,0.724
12685,15212,0.724
12685,6701,0.632
12685,782,0.721
12685,9101,0.55
12685,10186,0.575
12685,11474,0.724
12685,10229,0.724
12685,11480,0.653
12685,8473,0.724
12685,5441,0.549
12685,7774,0.549
12685,13322,0.632
12685,3326,0.724
12685,14558,0.549
12686,13264,0.167
12686,11465,0.035
12686,7301,0.299
12686,13286,0.104
12686,4518,0.123
12686,11718,0.046
12686,11145,0.261
12686,13898,0.067
12686,4353,0.092
12686,5874,0.025
12686,9454,0.078
12686,9072,0.366
12686,5260,0.055
12686,4214,0.028
12686,10665,0.079
12686,570,0.226
12686,6236,0.047
12686,5962,0.055
12686,524,0.049
12686,7615,0.015
12689,8160,0.547
12689,5027,0.39
12689,14564,0.543
12689,5334,0.393
12689,9768,0.54
12689,5374,0.391
12689,13741,0.367
12689,5229,0.492
12689,13188,0.381
12689,6481,0.537
12689,13332,0.527
12689,6997,0.437
12689,7158,0.412
12689,6647,0.352
12689,5348,0.547
12689,4954,0.534
12689,2843,0.543
12689,4924,0.367
12689,2778,0.393
12689,2046,0.485
12695,3008,0.108
12695,843,0.101
12695,11707,0.107
12695,14852,0.122
12695,8956,0.112
12695,5190,0.122
12695,15207,0.121
12695,7144,0.135
12695,10313,0.122
12695,266,0.108
12695,10311,0.108
12695,6797,0.1
12695,12078,0.135
12695,4904,0.109
12695,13489,0.126
12695,8115,0.135
12695,8984,0.133
12695,8900,0.122
12695,13103,0.108
12695,8764,0.122
12696,13058,0.384
12696,15235,0.053
12696,15084,0.284
12696,365,0.056
12696,9390,0.141
12696,10095,0.076
12696,13716,0.069
12696,5974,0.066
12696,7533,0.688
12696,7578,0.052
12696,5903,0.185
12696,13500,0.081
12696,12015,0.033
12697,1716,0.308
12697,4578,0.345
