ItemId,avg
27854,6.0
27855,6.0
27856,7.25714
27857,6.5
27858,6.3
27859,8.0
27860,6.14286
27862,2.6
27863,4.0
27864,6.0
27865,2.0
27866,6.85714
27867,6.5
27868,2.0
27869,5.0
27870,8.0
27871,6.91667
27872,6.0
27873,8.0
27874,6.0
27875,5.5
27877,9.0
27878,7.0
27879,8.0
27880,6.66667
27882,6.0
27883,8.0
27885,8.63158
27886,5.25
27887,6.0
27888,7.0
27890,5.85714
27891,7.0
27892,5.0
27893,5.0
27894,4.0
27895,3.0
27896,7.33333
27897,8.0
27898,5.33333
27899,8.0
27900,10.0
27901,8.0
27902,6.0
27903,2.0
27904,5.66667
27906,6.5
27907,7.0
27908,9.0
27909,4.0
27910,8.0
27911,7.14286
27912,1.5
27914,6.44444
27915,1.5
27916,5.8
27919,6.0
27920,4.66667
27921,8.0
27922,2.0
27923,8.27273
27924,6.2
27925,10.0
27926,7.0
27927,6.0
27928,5.52632
27930,7.0
27931,5.0
27932,5.0
27933,7.66667
27934,4.0
27935,7.5
27936,7.0
27937,6.0
27938,6.42857
27939,8.0
27940,6.0
27941,5.33333
27942,7.0
27943,8.20833
27944,7.5
27945,7.0
27946,7.66667
27947,7.5
27948,8.0
27949,4.0
27950,7.78571
27951,8.33333
27952,2.0
27953,7.35714
27954,7.0
27955,8.0
27956,10.0
27957,2.5
27958,6.0
27959,7.5
27960,4.0
27962,9.0
27963,9.0
27964,8.0
27965,8.0
27966,6.5
27967,10.0
27968,6.0
27969,7.11111
27970,6.0
27971,8.53571
27972,7.0
27973,8.75
27974,5.66667
27975,6.0
27976,7.0
27977,6.33333
27978,6.0
27979,5.0
27980,9.0
27981,1.0
27982,8.0
27983,8.33333
27984,6.0
27985,5.5
27986,5.0
27987,5.0
27988,7.25
27989,6.5
27990,2.0
27991,5.0
27992,5.0
27993,5.0
27994,6.0
27995,7.0
27996,9.0
27997,6.5
27998,7.0
27999,8.0
28000,7.0
28001,8.0
28002,6.0
28003,4.33333
28005,8.0
28006,5.0
28007,7.0
28008,7.0
28009,6.62162
28010,8.0
28011,10.0
28012,6.15385
28014,6.0
28015,6.625
28016,3.0
28018,7.8
28019,6.0
28020,6.0
28021,6.0
28022,5.0
28023,8.66667
28027,5.66667
28028,4.53846
28029,8.0
28030,6.48387
28031,5.1
28032,6.6
28033,5.5
28034,9.16667
28035,8.0
28036,9.55556
28037,6.0
28039,5.33333
28040,7.0
28041,7.0
28043,1.0
28044,3.0
28045,6.0
28046,7.5
28047,7.0
28049,5.66667
28050,6.0
28052,8.0
28053,8.52381
28054,7.0
28055,5.5
28056,3.0
28057,7.66667
28058,9.0
28059,7.45455
28060,9.0
28061,6.0
28062,6.75
28063,8.29412
28064,5.0
28065,5.75
28066,4.5
28067,6.2
28068,8.0
28069,7.6
28070,4.0
28071,7.94444
28072,5.8
28073,8.83333
28074,6.0
28075,6.0
28076,8.55
28077,7.0
28078,5.5
28079,6.0
28080,5.6
28081,7.5
28082,8.0
28083,7.875
28084,8.2
28085,9.0
28086,8.0
28087,3.0
28088,3.5
28089,1.0
28090,7.6
28091,9.0
28092,7.0
28093,5.625
28094,8.0
28095,5.0
28096,5.75
28097,6.33333
28099,5.75
28100,5.0
28101,4.0
28102,8.71111
28103,8.48485
28104,7.0
28105,5.0
28106,7.0
28107,10.0
28108,10.0
28109,7.8
28110,9.0
28111,7.0
28112,7.0
28113,7.0
28114,6.16667
28115,8.0
28116,4.0
28117,3.0
28118,9.5
28119,4.5
28120,6.0
28121,5.92308
28122,8.375
28123,7.0
28124,7.6
28125,5.85714
28126,10.0
28127,8.26316
28128,6.0
28129,6.5
28130,8.35714
28133,7.5
28134,3.75
28135,6.5
28137,1.66667
28138,7.5
28139,8.46154
28140,4.66667
28141,6.0
28142,6.0
28143,3.0
28144,7.0
28145,6.66667
28147,5.0
28148,5.0
28150,6.5
28151,4.5
28152,8.5
28153,7.10526
28154,5.41667
28155,9.0
28156,5.0
28157,5.0
28159,10.0
28160,2.2
28161,6.0
28162,7.0
28163,6.5
28164,8.33333
28165,1.0
28166,5.0
28167,6.4
28168,9.0
28169,4.5
28170,7.0
28171,8.75
28172,6.33333
28173,4.0
28174,7.16667
28175,4.5
28177,7.0
28179,7.66667
28180,6.0
28181,9.0
28182,6.47059
28183,5.0
28184,5.0
28185,8.33333
28186,3.0
28187,6.5
28188,8.0
28189,10.0
28190,7.58824
28191,10.0
28192,7.69231
28193,8.0
28194,5.69565
28195,3.0
28196,8.2
28197,6.25
28198,9.25
28199,7.56098
28200,8.11111
28201,4.5
28202,1.0
28203,8.03448
28204,3.0
28205,2.0
28206,8.28571
28207,9.08333
28208,6.0
28209,9.25
28210,5.71429
28211,9.0
28212,9.0
28213,7.13208
28215,9.0
28216,7.55
28217,7.0
28218,3.0
28219,6.5
28220,6.5
28221,5.0
28222,8.0
28223,7.42857
28224,6.5
28225,3.66667
28227,2.0
28228,5.0
28229,7.2
28230,4.0
28231,7.66667
28232,6.0
28233,5.0
28234,7.0
28235,8.0
28236,9.6
28237,7.5
28238,6.5
28239,7.0
28240,8.0
28241,7.0
28242,6.5
28243,3.0
28244,7.33333
28245,4.0
28246,7.0
28247,5.66667
28248,7.0
28249,4.0
28250,3.0
28251,7.6
28252,7.5
28253,6.0
28254,8.5
28255,4.66667
28256,5.0
28257,6.375
28258,2.0
28259,5.5
28261,4.0
28262,6.0
28263,9.0
28264,7.6
28265,3.0
28266,6.25
28267,7.0
28268,6.0
28269,10.0
28270,10.0
28271,8.09091
28272,8.0
28273,5.66667
28274,8.0
28275,6.75
28276,10.0
28277,8.0
28279,5.0
28280,8.66667
28281,2.0
28282,10.0
28283,5.0
28284,7.0
28285,4.0
28286,6.33333
28287,6.75
28288,6.33333
28289,7.95833
28290,7.0
28291,6.0
28292,8.0
28293,8.0
28294,6.94444
28295,10.0
28296,3.0
28297,8.33333
28298,7.0
28299,5.0
28300,7.0
28301,3.0
28302,6.66667
28303,6.0
28304,9.0
28305,6.0
28306,3.0
28307,7.6
28308,8.8
28309,4.5
28310,3.0
28312,7.2
28313,8.0
28314,4.5
28315,5.0
28317,8.0
28318,9.0
28319,7.0
28320,6.6
28321,6.0
28322,7.0
28323,8.0
28324,8.0
28325,6.0
28326,6.5
28327,7.0
28328,8.5
28329,7.4
28330,6.0
28331,4.375
28332,7.5
28334,6.0
28335,10.0
28336,8.0
28338,6.0
28339,1.0
28340,7.0
28341,8.75
28342,7.0
28343,4.0
28344,7.0
28345,5.5
28347,6.14286
28348,7.5
28349,8.0
28350,7.0
28351,3.0
28352,7.0
28353,3.4
28354,3.0
28355,7.85714
28356,8.0
28357,6.0
28358,6.16667
28359,6.0
28360,4.6
28361,6.0
28362,7.0
28365,4.0
28366,8.5
28367,7.0
28368,6.25
28369,5.57143
28370,6.33333
28371,10.0
28372,10.0
28374,9.0
28375,7.54545
28376,4.57143
28377,4.0
28378,7.66667
28379,2.0
28380,6.33333
28381,6.55556
28382,6.0
28383,7.0
28385,7.1
28386,1.0
28387,8.25
28388,9.5
28389,5.0
28391,4.33333
28392,7.0
28393,8.52
28394,8.75
28395,6.0
28396,7.0
28397,7.33333
28398,6.0
28399,6.8
28400,3.33333
28401,6.5
28402,6.33333
28403,7.42857
28404,6.0
28405,5.0
28406,5.0
28408,10.0
28409,9.0
28411,7.0
28412,3.0
28413,7.0
28414,6.5
28415,8.56522
28417,4.0
28418,1.0
28419,6.75
28420,6.5
28421,7.33333
28422,5.5
28424,6.33333
28425,5.0
28426,6.0
28427,3.75
28428,4.0
28429,5.5
28430,7.0
28431,6.7541
28432,8.0
28434,6.0
28435,8.0
28436,7.0
28437,6.7
28439,7.0
28440,7.28571
28441,4.0
28442,7.625
28443,8.0
28444,6.0
28445,3.0
28446,3.6
28447,7.0
28448,2.5
28449,6.41667
28452,7.78571
28453,3.0
28454,9.0
28456,7.0
28457,5.0
28458,8.0
28459,8.0
28460,6.5
28461,7.0
28462,6.85714
28463,4.61111
28465,3.0
28466,6.91176
28467,7.14286
28468,4.0
28469,4.6
28470,7.0
28471,5.5
28472,5.0
28473,7.0
28474,4.5
28475,6.0
28476,8.09091
28477,10.0
28478,5.1
28479,10.0
28480,5.5
28481,7.65217
28482,10.0
28483,5.0
28484,5.0
28485,7.5
28486,2.0
28487,6.0
28489,5.0
28490,8.0
28491,6.0
28492,8.0
28493,6.66667
28494,5.5
28495,5.0
28496,1.0
28497,7.0
28498,7.0
28499,5.0
28500,5.5
28501,6.0
28502,4.0
28503,8.5
28504,8.0
28505,5.0
28506,8.0
28507,7.0
28508,7.0
28510,7.0
28511,7.0
28512,5.75
28513,5.0
28514,8.55556
28515,6.33333
28516,6.0
28517,6.33333
28518,7.5
28519,4.75
28520,6.0
28521,5.0
28523,10.0
28524,7.0
28525,6.33333
28526,7.66667
28527,6.36842
28528,7.0
28529,3.0
28530,4.0
28531,7.0
28532,6.0
28533,10.0
28534,3.0
28535,7.0
28536,7.5
28537,7.5
28538,8.0
28539,4.0
28540,6.8
28541,6.82609
28542,10.0
28543,6.0
28544,10.0
28545,10.0
28546,4.0
28547,10.0
28548,6.6
28549,8.0
28550,6.0
28551,3.875
28552,7.0
28553,6.0
28554,6.0
28555,2.0
28556,7.66667
28558,8.0
28559,7.5
28560,7.0
28561,6.0
28562,2.0
28563,6.66667
28564,7.0
28565,7.0
28567,6.66667
28568,7.56667
28569,5.0
28570,7.5
28571,7.75
28572,6.66667
28573,3.71429
28574,6.84615
28575,7.64286
28576,6.0
28577,7.5
28578,7.66667
28579,8.5
28580,7.0
28581,7.66667
28582,5.0
28583,8.0
28584,5.5
28585,3.0
28586,6.2
28587,6.30303
28588,3.0
28589,8.38462
28590,6.11538
28591,5.0
28592,7.53846
28593,7.0
28594,7.82609
28595,6.5
28596,5.0
28598,7.0
28599,7.0
28601,8.0
28603,7.0
28604,4.5
28605,7.33333
28606,3.5
28607,5.04348
28608,3.0
28609,6.0
28610,6.25
28611,6.0
28612,3.5
28613,8.0
28614,9.0
28615,6.0
28616,6.0
28617,2.0
28618,7.0
28619,4.0
28620,6.0
28621,4.0
28622,7.54545
28623,5.0
28624,10.0
28625,7.6
28626,3.66667
28627,10.0
28629,7.5
28630,8.42857
28631,5.0
28632,6.84615
28633,7.0
28634,8.4375
28635,8.0
28636,3.0
28637,8.0
28638,4.0
28639,5.20833
28640,7.16667
28641,8.0
28642,5.0
28643,5.5
28644,8.5
28646,7.0
28647,6.5
28648,7.72727
28650,8.72
28651,7.0
28652,6.66667
28653,6.66667
28654,5.2
28656,3.0
28657,8.25
28658,8.0
28659,5.0
28660,5.0
28661,4.0
28662,7.0
28663,7.0
28664,7.5
28665,4.25
28666,7.0
28667,6.2
28668,9.0
28669,9.0
28670,8.5
28671,8.0
28672,5.0
28674,7.0
28675,7.5
28676,5.0
28677,7.125
28678,9.0
28680,7.0
28681,7.0
28684,5.0
28686,5.5
28687,6.6
28688,8.10588
28689,5.0
28690,7.0
28691,6.20513
28693,6.0
28694,7.0
28695,7.0
28696,6.0
28697,8.0
28698,9.0
28699,3.0
28700,5.0
28701,8.43836
28702,10.0
28703,7.23077
28704,8.0
28705,8.0
28706,7.5
28707,6.75
28708,5.0
28709,7.0
28710,4.0
28711,6.66667
28712,1.0
28713,4.33333
28714,9.0
28715,7.04167
28716,5.86667
28717,4.57143
28719,6.0
28720,7.57143
28721,4.33333
28722,8.0
28723,8.5
28724,7.0
28725,7.9
28727,7.0
28728,6.0
28729,6.0
28730,4.0
28731,10.0
28732,9.0
28733,4.5
28734,8.0
28735,10.0
28736,7.5
28737,8.5
28738,7.5
28739,6.125
28740,9.0
28741,5.33333
28742,8.0
28743,8.0
28744,2.0
28745,6.6
28746,8.5
28747,7.5
28748,8.66667
28749,1.0
28750,6.90323
28751,4.0
28752,4.66667
28753,7.38636
28754,7.0
28755,5.0
28756,8.0
28757,6.0
28758,5.0
28759,6.75
28760,6.66667
28761,6.62963
28762,8.15385
28763,7.0
28764,2.0
28765,6.0
28766,7.5
28767,7.0
28769,5.33333
28770,8.0
28771,7.0
28772,6.0
28773,4.0
28774,7.53846
28775,5.33333
28776,10.0
28777,3.0
28778,5.5
28779,5.5
28780,6.0
28781,6.0
28782,1.0
28783,6.5
28784,2.0
28785,7.0
28786,9.0
28787,4.0
28788,7.0
28789,5.0
28790,8.6
28791,6.0
28792,8.0
28793,10.0
28794,2.5
28795,8.0
28796,8.0
28797,6.4
28798,7.5
28800,6.5
28801,7.0
28803,5.0
28804,5.0
28805,4.6
28808,10.0
28809,10.0
28810,2.0
28811,7.0
28812,9.0
28813,7.0
28814,8.55556
28815,8.0
28816,6.0
28817,7.875
28819,7.78378
28820,10.0
28821,7.33333
28822,9.0
28823,10.0
28824,5.0
28825,6.0
28826,7.0
28827,8.0
28828,5.5
28829,7.0
28830,4.42857
28831,2.66667
28832,10.0
28833,2.33333
28834,6.25
28835,6.0
28836,3.8
28837,9.0
28838,5.0
28839,7.0
28840,8.66667
28841,6.0
28842,6.0
28843,6.4
28844,8.0
28846,3.25
28847,8.0
28848,7.2
28849,5.0
28850,9.0
28851,6.5
28852,8.0
28854,5.0
28855,5.0
28856,9.5
28857,5.0
28858,5.25
28859,3.0
28860,2.0
28861,8.53846
28862,7.66667
28863,6.0
28864,8.44444
28865,4.0
28866,2.0
28867,5.81818
28869,4.0
28871,7.75
28872,5.36364
28873,7.66667
28875,10.0
28876,6.59375
28877,5.0
28878,7.0
28879,4.0
28880,9.0
28881,7.0
28882,6.5
28883,8.0
28884,5.2
28885,9.0
28886,7.0
28887,6.0
28888,7.0
28890,4.0
28891,1.0
28892,9.0
28893,4.5
28894,10.0
28895,1.0
28896,6.0
28897,5.17241
28898,8.0
28900,6.0
28901,3.0
28902,6.71429
28903,6.0
28905,8.6
28906,4.8
28907,6.0
28908,6.0
28909,6.26316
28910,6.81818
28911,8.5
28912,6.0
28913,4.0
28914,4.0
28915,5.625
28916,3.0
28917,4.0
28918,1.0
28919,7.5
28920,6.0
28921,4.5
28922,7.0
28923,4.0
28924,2.4
28926,5.5
28927,6.0
28928,7.66667
28929,6.0
28930,5.42857
28931,6.92857
28932,8.20833
28934,7.0
28935,6.0
28936,5.5
28937,10.0
28938,5.33333
28939,6.5
28940,4.5
28941,8.0
28942,6.0
28943,3.3
28944,7.0
28945,7.0
28946,8.25
28947,10.0
28948,5.125
28949,5.33333
28950,8.10526
28951,7.0
28952,8.0
28953,2.0
28954,5.0
28956,3.5
28957,3.0
28958,8.0
28960,4.0
28961,5.0
28962,4.5
28963,6.0
28964,7.54348
28965,7.0
28966,8.61765
28967,7.0625
28969,10.0
28970,5.4
28971,6.0
28973,9.0
28974,5.0
28975,8.25
28976,7.5
28977,6.8
28978,6.0
28979,4.66667
28980,7.0
28981,6.0
28982,8.0
28983,5.0
28984,3.0
28985,8.0
28986,5.0
28987,2.0
28988,8.5
28989,6.4
28990,2.0
28991,5.0
28992,7.125
28993,5.0
28994,5.33333
28995,6.8
28996,9.0
28997,8.0
28998,6.5
28999,1.0
29000,6.33333
29001,9.0
29002,6.66667
29003,6.5
29004,5.0
29005,8.24561
29006,6.0
29007,7.0
29008,5.85714
29009,5.0
29010,7.0
29011,6.25
29012,8.0
29013,5.0
29015,7.0
29016,6.5
29017,3.0
29018,7.0
29019,1.0
29020,5.7
29021,8.0
29022,5.0
29023,10.0
29024,8.0
29025,3.0
29026,8.5
29028,1.0
29030,7.33333
29031,7.33333
29032,7.0
29034,5.5
29035,4.0
29036,4.0
29037,2.0
29038,7.0
29039,3.0
29040,7.0
29041,7.0
29042,8.0
29043,5.0
29044,4.0
29045,5.6
29046,6.39286
29047,2.0
29049,5.25
29050,7.0
29052,7.0
29053,6.0
29054,7.83333
29055,2.0
29057,7.0
29058,5.2
29059,7.8
29060,8.0
29061,7.0
29062,6.25
29063,7.0
29064,4.5
29065,7.83333
29066,7.0
29067,6.0
29068,6.81818
29069,6.0
29070,8.0
29071,8.0
29072,8.875
29073,7.0
29074,3.0
29075,10.0
29076,8.0
29077,7.5
29078,6.5
29079,6.0
29081,7.57143
29082,8.0
29083,7.8
29084,3.66667
29085,6.14286
29088,7.5
29089,7.0
29090,5.0
29092,2.0
29093,8.0
29094,6.75
29095,5.0
29096,8.0
29098,7.33333
29099,5.5
29100,7.0
29101,8.0
29102,6.83333
29103,8.0
29104,4.0
29105,8.0
29106,10.0
29107,5.25
29108,6.5
29109,6.91667
29110,10.0
29111,9.0
29112,8.26667
29113,7.0
29114,2.0
29115,8.0
29116,8.0
29117,6.0
29118,2.66667
29119,8.0
29120,6.0
29121,6.0
29122,3.0
29123,5.0
29124,7.14286
29125,5.0
29126,2.0
29127,10.0
29128,9.0
29129,10.0
29130,7.0
29131,6.4
29133,7.0
29134,6.0
29135,6.0
29136,3.0
29138,9.0
29139,7.0
29140,10.0
29141,7.5
29142,6.2
29143,7.33333
29144,4.0
29145,10.0
29147,5.83333
29148,6.5
29149,6.0
29150,8.88889
29151,3.5
29152,7.8
29153,6.5
29154,8.66667
29155,7.5
29156,6.0
29157,8.0
29158,5.0
29159,7.97059
29160,3.0
29161,6.5
29162,7.66667
29163,6.0
29164,8.33333
29165,6.0
29166,1.0
29167,6.0
29168,7.0
29169,7.66667
29170,6.0
29171,1.5
29172,8.0
29173,2.75
29174,4.0
29175,2.0
29176,6.0
29177,4.45455
29178,6.33333
29179,9.0
29180,1.0
29184,8.72222
29185,4.0
29186,5.5
29187,6.28571
29189,6.0
29190,9.0
29191,10.0
29193,4.33333
29194,8.0
29195,8.28
29196,8.14286
29197,10.0
29198,10.0
29199,8.0
29201,8.66667
29202,6.0
29203,5.21429
29204,5.0
29205,6.0
29206,7.0
29207,3.5
29208,6.4
29209,5.0
29210,8.0
29212,3.5
29214,7.5
29215,7.33333
29216,4.0
29217,7.0
29218,5.0
29219,6.96923
29220,6.5
29221,6.76271
29222,6.0
29223,8.0
29224,7.11111
29225,3.0
29226,8.0
29227,7.0
29228,6.0
29229,7.13953
29230,9.0
29231,10.0
29233,7.0
29234,3.0
29235,9.0
29236,7.0
29237,6.0
29238,5.0
29239,6.01786
29240,5.0
29241,8.0
29242,1.0
29243,6.08333
29244,8.0
29245,4.0
29246,8.25
29247,7.80952
29248,4.0
29249,8.0
29252,6.0
29253,7.0
29254,5.0
29255,8.73333
29256,6.0
29257,8.0
29258,9.0
29259,5.9375
29260,7.25641
29261,8.1
29262,8.5
29263,6.0
29265,7.28571
29266,6.0
29267,7.0
29268,7.46154
29269,4.33333
29270,6.0
29271,6.94118
29272,8.0
29274,7.66667
29275,4.0
29276,8.0
29278,6.5
29279,5.33333
29280,6.66667
29281,6.0
29282,8.375
29283,8.8
29284,10.0
29285,5.0
29286,3.22222
29288,9.0
29290,7.33333
29292,10.0
29293,6.33333
29294,7.0
29295,7.0
29296,6.75
29298,10.0
29300,9.0
29301,7.56757
29302,8.5
29303,5.33333
29304,2.33333
29305,8.66667
29306,10.0
29307,5.25
29308,8.125
29309,10.0
29310,8.5
29311,6.66667
29313,4.5
29314,7.0
29316,6.66667
29317,7.5
29318,9.5
29319,4.5
29320,5.38462
29321,6.0
29322,6.0
29323,8.5
29324,5.0
29325,8.83333
29326,10.0
29327,7.0
29328,8.0
29329,6.75
29330,7.5
29331,10.0
29332,6.5
29333,7.0
29334,6.5
29335,8.5
29336,7.0
29337,2.0
29338,8.66667
29340,6.0
29341,7.35714
29342,6.6
29343,10.0
29344,5.66667
29345,6.0
29346,7.0
29347,7.5
29348,6.8
29350,5.0
29351,7.0
29352,5.0
29353,4.0
29354,4.0
29355,7.97297
29356,6.0
29357,7.25
29358,5.0
29359,5.83333
29360,8.0
29361,6.0
29362,5.5
29363,5.66667
29364,5.625
29365,4.75
29366,9.0
29367,9.0
29368,8.0
29369,7.0
29370,9.0
29371,4.42857
29372,7.0
29373,4.0
29374,7.0
29375,5.0
29376,9.0
29377,7.33333
29378,5.0
29379,5.0
29380,6.7
29381,4.0
29382,4.875
29383,6.92
29384,5.26667
29385,2.0
29386,6.31818
29387,8.8
29388,7.0
29389,8.0
29390,6.25
29391,6.5
29392,8.0
29393,6.25
29394,2.0
29395,5.5
29396,3.0
29397,6.0
29398,8.0
29399,6.0
29400,10.0
29403,8.0
29404,5.75
29405,9.66667
29407,7.5
29408,6.0
29409,8.0
29410,6.0
29411,7.0
29412,10.0
29414,6.0
29415,5.0
29416,4.69231
29417,4.73684
29418,7.0
29419,3.0
29420,6.6
29421,5.5
29422,8.0
29423,3.0
29424,10.0
29425,10.0
29426,5.0
29427,4.75
29428,7.51613
29429,10.0
29430,4.0
29431,7.5
29432,7.5
29434,5.0
29435,1.0
29436,4.0
29437,4.66667
29438,3.66667
29439,9.5
29440,9.0
29441,6.5
29442,10.0
29443,4.96
29444,5.0
29445,3.5
29446,5.0
29447,7.8125
29448,4.1875
29449,7.0
29450,1.0
29451,3.66667
29452,7.5641
29453,7.0
29454,6.0
29455,5.8
29456,4.5
29457,7.85714
29459,6.22222
29460,5.0
29461,6.55556
29462,5.0
29463,7.55556
29464,5.75
29465,6.0
29466,9.0
29467,9.0
29468,10.0
29469,5.0
29470,7.0
29471,6.0
29472,7.66667
29474,10.0
29475,7.0
29476,6.0
29477,6.0
29478,4.66667
29479,7.0
29480,5.0
29481,5.91304
29482,7.0
29483,8.0
29484,7.0
29485,7.8
29489,6.0
29490,6.0
29491,1.0
29492,7.66667
29493,4.0
29494,6.0
29495,6.0
29497,6.71429
29498,5.4
29499,5.0
29500,7.0
29501,8.5
29502,7.07692
29503,6.75
29504,2.0
29505,5.22222
29506,8.0
29507,6.85185
29508,4.0
29509,8.0
29510,8.0
29511,8.6
29512,7.25
29513,5.0
29515,6.0
29516,6.0
29517,7.0
29518,6.33333
29519,5.0
29520,10.0
29521,7.22222
29522,7.5
29523,5.45455
29524,7.0
29525,8.0
29526,7.25
29527,3.0
29528,6.0
29529,5.71429
29530,9.0
29531,8.25
29532,7.5
29534,6.3125
29535,7.0
29537,4.0
29538,6.0
29539,2.0
29540,8.25
29541,7.0
29542,8.0
29543,7.0
29544,7.0
29546,6.5
29547,6.0
29548,5.0
29549,7.0
29551,7.22222
29552,7.0
29553,7.0
29554,7.14286
29555,6.0
29556,8.0
29557,9.0
29558,6.5
29559,3.0
29560,6.0
29561,6.66667
29562,6.0
29563,3.0
29564,3.0
29565,10.0
29567,5.0
29568,2.0
29570,9.11321
29572,5.33333
29573,5.0
29574,8.0
29575,10.0
29576,6.66667
29577,5.47222
29578,8.46154
29579,7.08333
29580,7.5
29581,7.0
29582,7.0
29583,4.25
29584,8.6
29586,6.5
29587,10.0
29588,6.75
29589,4.0
29590,3.84615
29591,8.4
29593,2.5
29594,8.0
29595,4.0
29596,5.66667
29597,10.0
29598,4.0
29599,6.75
29601,4.0
29602,7.5
29603,6.0
29604,5.5
29605,7.0
29607,3.0
29608,5.5
29609,6.0
29610,10.0
29611,8.0
29612,7.625
29613,5.5
29614,7.0
29615,6.4
29616,6.25
29617,6.75
29618,7.0
29620,6.6
29621,3.0
29622,4.0
29623,4.0
29624,5.5
29625,7.0
29626,7.0
29627,6.0
29628,2.0
29629,7.6
29630,9.0
29632,5.5
29633,7.0
29634,7.0
29635,6.0
29636,6.33333
29637,6.0
29638,7.0
29639,2.0
29640,5.0
29641,3.0
29642,6.29412
29643,6.0
29644,7.66667
29645,7.3125
29646,9.0
29647,10.0
29648,9.0
29649,3.0
29650,6.79412
29651,4.5
29652,6.66667
29653,6.0
29654,7.0
29655,6.8
29656,9.0
29657,6.0
29658,6.0
29659,7.14286
29660,8.0
29661,7.0
29662,7.8
29663,7.0
29664,8.75
29665,6.70588
29666,4.66667
29667,5.0
29668,6.66667
29669,4.0
29670,10.0
29672,7.0
29673,6.33333
29674,8.0
29676,6.5
29677,8.0
29678,6.77778
29680,8.0
29681,6.0
29682,5.0
29683,4.4
29684,6.66667
29685,7.0
29686,7.0
29687,7.75
29688,3.66667
29689,8.0
29690,5.25
29692,7.57143
29693,1.0
29694,6.0
29695,6.5
29696,4.0
29697,7.0
29698,4.0
29699,5.33333
29700,8.0
29701,10.0
29702,7.0
29703,7.0
29704,6.0
29705,9.0
29706,9.0
29707,8.0
29708,3.5
29709,6.5
29710,7.0
29711,7.55556
29712,3.0
29713,6.0
29714,7.0
29715,8.125
29716,7.5
29717,6.0
29718,8.0
29719,8.5
29720,9.0
29721,6.0
29723,7.34483
29724,6.0
29725,10.0
29727,5.0
29728,5.25
29729,5.0
29730,4.71429
29731,8.0
29732,6.5
29733,6.0
29734,6.0
29735,6.0
29736,8.2
29737,7.5
29738,1.0
29740,5.0
29741,6.0
29742,9.0
29743,6.0
29744,1.0
29745,7.0
29747,6.0
29748,2.0
29749,6.0
29750,9.0
29752,5.0
29753,5.0
29754,5.75
29755,7.5
29757,3.0
29758,10.0
29759,6.0
29760,8.0
29761,5.0
29762,10.0
29763,5.2
29764,8.0
29765,2.0
29766,9.0
29767,9.0
29768,5.0
29769,5.0
29770,9.0
29771,6.66667
29772,4.8
29773,2.0
29774,5.0
29775,7.0
29776,6.0
29777,8.0625
29778,8.5
29779,8.0
29780,4.5
29781,8.64286
29782,2.0
29783,2.0
29785,6.0
29786,6.0
29787,8.0
29788,5.66667
29789,6.0
29790,7.0
29792,5.0
29793,1.0
29794,8.0
29796,6.0
29797,8.0
29798,6.0
29799,5.0
29800,5.33333
29801,6.0
29802,4.0
29803,5.90909
29804,9.0
29805,7.21311
29806,9.0
29807,7.74359
29808,7.5
29809,7.125
29810,5.0
29811,1.0
29812,10.0
29813,8.57895
29814,6.0
29815,7.21739
29816,8.1
29817,7.0
29818,10.0
29819,7.0
29820,9.0
29821,6.0
29822,4.33333
29823,6.0
29824,7.0
29825,4.0
29826,9.0
29827,10.0
29829,7.4
29830,8.0
29831,5.0
29832,9.5
29833,2.77778
29834,6.0
29835,5.5
29836,7.66667
29837,7.66667
29838,6.0
29839,4.0
29840,6.2
29841,9.0
29842,7.6
29843,8.5
29844,7.0
29845,7.5
29846,7.66667
29847,6.0
29848,9.34921
29849,6.33333
29850,5.0
29851,6.8
29852,7.0
29853,4.6
29854,8.0
29855,7.0
29856,4.0
29857,4.33333
29858,6.0
29859,6.0
29860,8.0
29862,10.0
29863,7.0
29864,6.0
29865,9.5
29867,1.0
29868,3.0
29869,7.33333
29870,2.5
29871,7.0
29872,8.0
29873,3.4
29874,3.5
29875,8.0
29876,4.66667
29878,7.66667
29879,5.66667
29880,6.0
29881,2.0
29882,5.25
29884,5.0
29885,9.0
29886,6.0
29887,7.0
29888,9.1
29889,7.33333
29890,10.0
29891,4.0
29892,3.0
29893,7.0
29894,8.0
29895,7.33333
29896,7.5
29897,3.33333
29898,10.0
29899,5.625
29900,5.0
29901,3.72222
29902,4.66667
29903,2.0
29904,4.0
29905,7.75
29906,4.33333
29907,6.0
29908,2.0
29909,7.5
29910,8.0
29911,6.66667
29912,4.5
29914,6.0
29915,9.31148
29917,6.0
29918,4.5
29919,5.0
29920,7.0
29921,8.0
29922,5.33333
29923,3.0
29924,6.0
29925,8.0
29926,5.33333
29927,4.0
29928,4.3
29929,7.0
29930,4.0
29931,9.0
29932,7.0
29934,5.5
29935,7.0
29936,7.5
29937,7.0
29938,6.84211
29939,7.1
29940,1.0
29941,5.0
29942,8.0
29943,7.71429
29944,6.83333
29945,9.0
29946,8.0
29947,8.64286
29948,6.0
29950,4.0
29951,4.0
29952,8.0
29953,6.0
29954,7.0
29955,9.0
29956,6.0
29958,4.0
29959,6.55556
29960,2.0
29961,6.33333
29962,4.0
29963,9.0
29964,2.5
29965,9.0
29966,6.0
29967,9.0
29968,2.0
29969,5.75
29970,5.33333
29971,7.0
29972,6.0
29973,10.0
29974,6.5
29975,6.5
29976,3.5
29977,8.0
29978,6.66667
